Post URL,Hashtags
https://www.instagram.com/weltspiegel/reel/DFxVXGwtlWB/,"['#syrien', '#kurden', '#kobane', '#türkei', '#kobane']"
https://www.instagram.com/tagesschau/p/DFxSTWYIhBv/,"['#USAID', '#USA', '#Trump', '#nachrichten', '#tagesschau']"
https://www.instagram.com/tagesschau/p/DFxOK1MIr6C/,"['#bundestagswahl', '#btw2025', '#tagesschau']"
https://www.instagram.com/tagesschau/reel/DFxAsKzNc59/,"['#tagesschau', '#nachrichten']"
https://www.instagram.com/tagesschau/p/DFw2-Nhobgt/,"['#Wirtschaft', '#Porsche', '#Verbrenner', '#Auto', '#tagesschau']"
https://www.instagram.com/tagesschau/p/DFwsZP-I1ij/,"['#tagesschau', '#nachrichten', '#update', '#trump', '#strafgerichtshof', '#abfindnug', '#schattenflotte', '#russland']"
https://www.instagram.com/tagesschau/reel/DFv2OkIIAXK/,[]
https://www.instagram.com/tagesschau/p/DFvq0IzPGcQ/,"['#trump', '#transathletinnen', '#olympia', '#frauensport', '#tagesschau', '#nachrichten']"
https://www.instagram.com/tagesschau/p/DFvghHHP3p7/,"['#briefwahl', '#tagesschau', '#nachrichten', '#btw25', '#bundestagswahl']"
https://www.instagram.com/tagesschau/reel/DFvZfXXIwGq/,"['#wahlomat', '#realomat', '#nachrichten', '#tagesschau']"
https://www.instagram.com/tagesschau/p/DFvSyyQoFpY/,"['#genitalverstümmelung', '#who', '#nachrichten', '#tagesschau']"
https://www.instagram.com/tagesschau/p/DFvIloFMiWA/,"['#deutschlandtrend', '#sonntagsfrage', '#bundestagswahl', '#tagesschau', '#nachrichten']"
https://www.instagram.com/tagesschau/p/DFvFLwcoAUI/,"['#stau', '#staubilanz', '#verkehr', '#deutschland']"
https://www.instagram.com/tagesschau/reel/DFu91rxIUjT/,"['#tagesschau', '#nachrichten', '#tvduell']"
https://www.instagram.com/tagesschau/p/DFu3PoMqwLY/,"['#klimaschutz', '#klimapolitik', '#bundestagswahl', '#btw25', '#tagesschau', '#nachrichten']"
https://www.instagram.com/tagesschau/reel/DFutzUkoVm9/,"['#olafscholz', '#tagesschau', '#nachrichten']"
